Order_ID,Product,Plant,Shift,Order_Date,Planned_Quantity,Unit_Cost,Customer,Status,Completion_Date,Actual_Quantity,Total_Cost
O128934,Device P,Plant A,Night,2023-04-18,612,28.32,Customer4,Completed,2023-04-25,614,17388.48
O128935,Gadget Y,Plant B,Night,2023-04-23,677,48.39,Customer1,In Progress,2023-04-27,671,32469.69
O128936,Device Q,Plant A,Night,2023-06-24,446,25.13,Customer5,Completed,2023-06-26,489,12288.57
O128937,Widget B,Plant B,Evening,2023-01-14,781,32.98,Customer3,In Progress,2023-01-16,874,28824.519999999997
O128938,Widget A,Plant B,Evening,2023-12-23,619,49.31,Customer1,Completed,2024-01-01,801,39497.310000000005
O128939,Device P,Plant B,Night,2023-05-10,877,25.07,Customer2,Delayed,2023-05-17,903,22638.21
O128940,Gadget X,Plant B,Night,2023-07-10,556,26.1,Customer1,In Progress,2023-07-17,632,16495.2
O128941,Device P,Plant C,Night,2023-10-20,407,38.35,Customer2,Delayed,2023-10-22,444,17027.4
O128942,Gadget X,Plant C,Night,2023-11-21,622,21.23,Customer1,In Progress,2023-11-22,444,9426.12
O128943,Device P,Plant C,Evening,2023-04-12,615,12.89,Customer3,In Progress,2023-04-20,606,7811.34
O128944,Gadget Y,Plant A,Morning,2023-08-26,769,9.76,Customer5,Delayed,2023-08-29,671,6548.96
O128945,Widget B,Plant C,Evening,2023-10-05,607,38.5,Customer5,In Progress,2023-10-06,534,20559.0
O128946,Widget A,Plant C,Night,2023-11-22,483,27.18,Customer3,Delayed,2023-11-27,433,11768.94
O128947,Device Q,Plant C,Night,2023-10-28,136,19.44,Customer3,Delayed,2023-11-02,140,2721.6000000000004
O128948,Gadget Y,Plant B,Night,2023-09-20,970,10.4,Customer3,Completed,2023-09-29,890,9256.0
O128949,Widget B,Plant B,Night,2023-09-18,446,47.25,Customer4,Completed,2023-09-24,478,22585.5
O128950,Widget A,Plant B,Morning,2023-06-03,500,10.28,Customer4,Completed,2023-06-06,519,5335.32
O128951,Device P,Plant B,Night,2023-04-02,364,49.43,Customer3,Delayed,2023-04-11,385,19030.55
O128952,Device Q,Plant B,Morning,2023-02-16,722,32.51,Customer1,Completed,2023-02-24,726,23602.26
O128953,Widget A,Plant C,Evening,2023-12-09,617,42.18,Customer1,Completed,2023-12-18,554,23367.72
O128954,Widget C,Plant C,Morning,2023-03-07,832,22.66,Customer2,Delayed,2023-03-10,788,17856.08
O128955,Widget A,Plant B,Evening,2023-08-30,848,14.15,Customer5,Completed,2023-09-08,999,14135.85
O128956,Widget B,Plant B,Morning,2023-05-29,660,12.57,Customer2,Completed,2023-06-04,708,8899.56
O128957,Gadget Y,Plant C,Night,2023-09-10,356,40.69,Customer5,In Progress,2023-09-12,383,15584.269999999999
O128958,Device Q,Plant C,Morning,2023-11-18,858,20.62,Customer1,In Progress,2023-11-23,938,19341.56
O128959,Gadget Y,Plant B,Night,2023-09-15,885,18.83,Customer1,Completed,2023-09-22,894,16834.019999999997
O128960,Device Q,Plant A,Morning,2023-10-01,113,29.52,Customer4,Delayed,2023-10-06,121,3571.92
O128961,Widget C,Plant B,Evening,2023-08-19,495,30.86,Customer3,In Progress,2023-08-20,415,12806.9
O128962,Widget B,Plant C,Morning,2023-08-07,807,15.47,Customer3,In Progress,2023-08-16,782,12097.54
O128963,Widget A,Plant A,Morning,2023-07-11,171,44.85,Customer2,Delayed,2023-07-13,189,8476.65
O128964,Widget C,Plant B,Evening,2023-10-29,425,47.02,Customer4,In Progress,2023-11-05,433,20359.66
O128965,Device P,Plant C,Morning,2023-07-16,567,15.52,Customer3,Completed,2023-07-24,585,9079.199999999999
O128966,Gadget X,Plant C,Evening,2023-09-22,570,34.42,Customer4,Delayed,2023-09-29,519,17863.98
O128967,Device P,Plant C,Morning,2023-05-22,994,22.83,Customer4,In Progress,2023-05-25,905,20661.149999999998
O128968,Widget B,Plant B,Evening,2023-03-09,346,13.63,Customer5,Completed,2023-03-11,328,4470.64
O128969,Widget C,Plant B,Evening,2023-07-12,948,23.56,Customer2,Completed,2023-07-15,972,22900.32
O128970,Gadget Y,Plant A,Night,2023-10-23,932,37.78,Customer3,Delayed,2023-10-25,942,35588.76
O128971,Widget C,Plant C,Evening,2023-05-30,152,28.44,Customer1,Delayed,2023-06-03,143,4066.92
O128972,Gadget X,Plant C,Evening,2023-01-15,778,24.15,Customer1,In Progress,2023-01-23,740,17871.0
O128973,Widget B,Plant A,Night,2023-11-16,713,23.16,Customer1,Completed,2023-11-21,715,16559.4
O128974,Widget C,Plant B,Night,2023-06-28,986,24.93,Customer5,In Progress,2023-07-06,950,23683.5
O128975,Device Q,Plant C,Evening,2023-06-09,148,20.52,Customer1,Delayed,2023-06-16,158,3242.16
O128976,Device P,Plant A,Night,2023-08-11,689,7.67,Customer4,In Progress,2023-08-16,850,6519.5
O128977,Widget A,Plant C,Evening,2023-08-03,997,44.44,Customer2,Delayed,2023-08-09,1009,44839.96
O128978,Device P,Plant B,Evening,2023-05-25,734,48.02,Customer5,In Progress,2023-05-27,709,34046.18
O128979,Widget B,Plant B,Morning,2023-06-11,147,37.49,Customer1,In Progress,2023-06-18,141,5286.09
O128980,Widget C,Plant A,Evening,2023-02-16,528,14.88,Customer3,Completed,2023-02-24,506,7529.280000000001
O128981,Device P,Plant A,Night,2023-06-19,509,35.08,Customer5,Completed,2023-06-27,450,15786.0
O128982,Widget C,Plant C,Morning,2023-12-16,622,44.21,Customer3,Completed,2023-12-25,734,32450.14
O128983,Device P,Plant B,Morning,2023-02-19,666,36.56,Customer3,In Progress,2023-02-28,674,24641.440000000002
O128984,Widget B,Plant B,Night,2023-04-19,196,39.16,Customer4,Completed,2023-04-26,207,8106.119999999999
O128985,Gadget Y,Plant A,Night,2023-06-30,496,19.03,Customer4,Completed,2023-07-05,429,8163.870000000001
O128986,Device P,Plant A,Morning,2023-01-14,766,40.49,Customer2,Completed,2023-01-19,857,34699.93
O128987,Widget A,Plant C,Night,2023-03-08,623,13.07,Customer5,Completed,2023-03-14,671,8769.97
O128988,Device P,Plant B,Night,2023-08-18,802,36.62,Customer1,Completed,2023-08-27,816,29881.92
O128989,Widget B,Plant C,Evening,2023-01-20,742,15.28,Customer5,Completed,2023-01-29,828,12651.84
O128990,Device P,Plant C,Night,2023-05-31,871,32.46,Customer2,In Progress,2023-06-01,946,30707.16
O128991,Widget A,Plant A,Evening,2023-01-23,370,22.77,Customer3,Delayed,2023-01-29,349,7946.73
O128992,Device Q,Plant B,Night,2023-02-21,319,31.58,Customer4,Delayed,2023-02-23,261,8242.38
O128993,Widget A,Plant A,Night,2023-07-20,658,17.38,Customer2,Delayed,2023-07-21,665,11557.699999999999
O128994,Widget B,Plant C,Night,2023-01-22,945,48.51,Customer2,Delayed,2023-01-26,994,48218.939999999995
O128995,Widget C,Plant C,Night,2023-07-30,763,42.36,Customer2,Completed,2023-08-02,761,32235.96
O128996,Device P,Plant B,Morning,2023-03-10,140,38.45,Customer5,In Progress,2023-03-16,130,4998.5
O128997,Gadget Y,Plant B,Morning,2023-07-15,814,30.19,Customer5,Completed,2023-07-21,813,24544.47
O128998,Widget A,Plant B,Night,2023-05-29,320,41.5,Customer4,In Progress,2023-06-03,316,13114.0
O128999,Device Q,Plant B,Morning,2023-05-13,499,36.65,Customer1,Completed,2023-05-20,502,18398.3
O129000,Widget A,Plant A,Night,2023-08-19,432,19.81,Customer5,Completed,2023-08-25,526,10420.06
O129001,Device P,Plant A,Night,2023-03-18,325,12.35,Customer4,Completed,2023-03-19,347,4285.45
O129002,Widget C,Plant A,Evening,2023-09-11,693,25.42,Customer5,Delayed,2023-09-20,782,19878.440000000002
O129003,Device P,Plant A,Evening,2023-08-06,668,35.01,Customer5,Completed,2023-08-10,717,25102.17
O129004,Device Q,Plant C,Night,2023-07-27,652,23.76,Customer2,Completed,2023-07-30,769,18271.440000000002
O129005,Device Q,Plant A,Morning,2023-05-04,530,40.68,Customer1,Completed,2023-05-13,536,21804.48
O129006,Widget B,Plant A,Morning,2023-01-11,941,17.99,Customer3,In Progress,2023-01-15,1020,18349.8
O129007,Gadget Y,Plant B,Night,2023-03-08,330,22.43,Customer5,Completed,2023-03-16,289,6482.2699999999995
O129008,Device P,Plant C,Morning,2023-11-20,289,46.81,Customer3,Delayed,2023-11-27,300,14043.0
O129009,Widget A,Plant A,Night,2023-12-16,257,16.07,Customer3,In Progress,2023-12-18,240,3856.8
O129010,Widget A,Plant C,Evening,2023-02-20,626,12.49,Customer2,Completed,2023-03-01,617,7706.33
O129011,Widget B,Plant C,Morning,2023-11-12,343,12.43,Customer4,In Progress,2023-11-20,383,4760.69
O129012,Widget C,Plant C,Morning,2023-10-28,117,13.51,Customer1,In Progress,2023-11-04,126,1702.26
O129013,Device P,Plant C,Evening,2023-02-27,413,6.58,Customer4,Delayed,2023-03-05,451,2967.58
O129014,Gadget X,Plant B,Night,2023-03-17,832,24.29,Customer1,Completed,2023-03-23,664,16128.56
O129015,Widget C,Plant B,Morning,2023-07-01,889,29.47,Customer5,Completed,2023-07-03,999,29440.53
O129016,Widget A,Plant C,Evening,2023-09-12,410,36.36,Customer2,Completed,2023-09-18,355,12907.8
O129017,Device Q,Plant C,Morning,2023-02-18,634,7.71,Customer5,In Progress,2023-02-27,672,5181.12
O129018,Device P,Plant C,Evening,2023-05-29,192,29.2,Customer5,In Progress,2023-06-01,164,4788.8
O129019,Device Q,Plant B,Morning,2023-08-23,681,40.53,Customer3,Completed,2023-08-26,583,23628.99
O129020,Widget A,Plant B,Night,2023-08-22,799,30.85,Customer2,Completed,2023-08-24,783,24155.550000000003
O129021,Gadget Y,Plant C,Morning,2023-10-04,841,16.44,Customer4,Delayed,2023-10-06,733,12050.52
O129022,Widget C,Plant C,Evening,2023-11-21,207,34.34,Customer1,Completed,2023-11-28,211,7245.740000000001
O129023,Gadget X,Plant C,Night,2023-03-22,728,21.13,Customer5,Delayed,2023-03-25,745,15741.849999999999
O129024,Gadget Y,Plant C,Morning,2023-11-07,739,32.43,Customer1,In Progress,2023-11-10,679,22019.97
O129025,Gadget X,Plant B,Evening,2023-03-26,443,48.13,Customer1,In Progress,2023-03-27,385,18530.05
O129026,Gadget Y,Plant A,Evening,2023-01-16,616,16.73,Customer2,Completed,2023-01-23,576,9636.48
O129027,Widget C,Plant A,Night,2023-12-09,442,36.06,Customer1,In Progress,2023-12-18,479,17272.74
O129028,Widget A,Plant B,Morning,2023-05-28,389,30.01,Customer1,In Progress,2023-05-31,404,12124.04
O129029,Gadget X,Plant B,Night,2023-11-24,751,22.59,Customer3,Delayed,2023-12-02,781,17642.79
O129030,Widget C,Plant A,Evening,2023-10-29,558,5.13,Customer3,In Progress,2023-11-06,604,3098.52
O129031,Gadget X,Plant A,Evening,2023-11-01,678,45.29,Customer5,Delayed,2023-11-08,641,29030.89
O129032,Widget C,Plant A,Morning,2023-12-27,827,43.05,Customer4,In Progress,2024-01-05,684,29446.199999999997
O129033,Gadget Y,Plant C,Evening,2023-04-12,576,47.38,Customer1,In Progress,2023-04-19,486,23026.68
O129034,Widget C,Plant A,Night,2023-08-10,396,34.25,Customer4,Completed,2023-08-12,346,11850.5
O129035,Gadget Y,Plant A,Evening,2023-03-07,834,28.94,Customer3,Delayed,2023-03-10,836,24193.84
O129036,Widget A,Plant C,Morning,2023-03-03,363,11.86,Customer1,Delayed,2023-03-10,357,4234.0199999999995
O129037,Gadget Y,Plant C,Morning,2023-05-01,229,25.78,Customer4,Delayed,2023-05-02,254,6548.12
O129038,Widget B,Plant B,Evening,2023-07-10,704,23.79,Customer1,Completed,2023-07-13,654,15558.66
O129039,Widget A,Plant C,Night,2023-06-09,136,16.32,Customer2,Delayed,2023-06-14,133,2170.56
O129040,Device Q,Plant A,Morning,2023-09-26,819,42.24,Customer2,In Progress,2023-10-04,759,32060.16
O129041,Device Q,Plant C,Evening,2023-06-19,927,34.94,Customer2,Completed,2023-06-28,897,31341.179999999997
O129042,Device Q,Plant B,Evening,2023-09-23,140,37.83,Customer3,Completed,2023-09-28,138,5220.54
O129043,Device P,Plant A,Evening,2023-06-24,555,36.45,Customer5,Completed,2023-06-28,610,22234.5
O129044,Device P,Plant B,Night,2023-07-16,135,9.63,Customer4,Delayed,2023-07-18,147,1415.6100000000001
O129045,Widget C,Plant B,Night,2023-08-07,305,38.78,Customer1,Delayed,2023-08-14,284,11013.52
O129046,Widget C,Plant B,Night,2023-02-27,175,43.12,Customer2,Completed,2023-03-03,151,6511.12
O129047,Widget B,Plant C,Morning,2023-09-01,986,26.03,Customer1,Delayed,2023-09-08,884,23010.52
O129048,Widget C,Plant C,Evening,2023-09-07,702,42.19,Customer4,Delayed,2023-09-10,596,25145.239999999998
O129049,Widget A,Plant B,Night,2023-01-25,886,22.91,Customer2,In Progress,2023-01-28,982,22497.62
O129050,Widget A,Plant B,Morning,2023-03-12,662,38.35,Customer2,Delayed,2023-03-18,757,29030.95
O129051,Device Q,Plant B,Morning,2023-11-14,854,35.59,Customer3,In Progress,2023-11-19,847,30144.730000000003
O129052,Gadget Y,Plant B,Morning,2023-03-02,409,44.99,Customer4,Delayed,2023-03-10,413,18580.870000000003
O129053,Gadget X,Plant C,Morning,2023-06-22,432,28.58,Customer1,In Progress,2023-06-28,395,11289.099999999999
O129054,Widget C,Plant C,Night,2023-01-27,988,13.03,Customer1,Completed,2023-01-28,955,12443.65
O129055,Widget B,Plant B,Morning,2023-11-04,934,17.87,Customer2,Delayed,2023-11-13,902,16118.740000000002
O129056,Device Q,Plant C,Night,2023-07-06,363,26.07,Customer1,In Progress,2023-07-15,393,10245.51
O129057,Device P,Plant A,Night,2023-10-26,288,25.93,Customer4,Delayed,2023-11-01,276,7156.68
O129058,Widget A,Plant C,Night,2023-01-28,795,34.32,Customer3,Completed,2023-01-31,791,27147.12
O129059,Widget A,Plant B,Evening,2023-10-04,221,6.11,Customer5,Delayed,2023-10-07,224,1368.64
O129060,Widget A,Plant C,Night,2023-06-11,746,26.75,Customer2,Completed,2023-06-16,852,22791.0
O129061,Gadget X,Plant A,Morning,2023-03-26,551,31.04,Customer3,Completed,2023-03-29,461,14309.44
O129062,Gadget X,Plant A,Evening,2023-02-16,724,33.84,Customer3,Delayed,2023-02-21,603,20405.52
O129063,Widget C,Plant C,Evening,2023-10-10,656,37.9,Customer4,In Progress,2023-10-13,647,24521.3
O129064,Device P,Plant A,Evening,2023-09-28,751,35.77,Customer2,Delayed,2023-10-02,729,26076.33
O129065,Widget B,Plant A,Night,2023-01-05,834,38.75,Customer3,In Progress,2023-01-11,808,31310.0
O129066,Gadget X,Plant C,Night,2023-11-16,490,43.42,Customer4,Delayed,2023-11-20,451,19582.420000000002
O129067,Gadget Y,Plant C,Evening,2023-09-30,528,8.82,Customer3,Delayed,2023-10-01,530,4674.6
O129068,Gadget X,Plant C,Morning,2023-02-26,840,24.87,Customer4,Delayed,2023-02-27,963,23949.81
O129069,Widget A,Plant B,Evening,2023-11-09,653,13.69,Customer1,Delayed,2023-11-17,749,10253.81
O129070,Widget B,Plant B,Night,2023-02-17,101,5.32,Customer2,In Progress,2023-02-24,112,595.84
O129071,Widget C,Plant A,Night,2023-08-27,901,21.14,Customer3,In Progress,2023-09-05,952,20125.28
O129072,Gadget X,Plant A,Morning,2023-12-10,454,49.85,Customer2,In Progress,2023-12-17,431,21485.350000000002
O129073,Widget A,Plant C,Morning,2023-10-25,179,17.0,Customer4,In Progress,2023-10-31,184,3128.0
O129074,Device Q,Plant A,Evening,2023-11-06,790,25.9,Customer5,Delayed,2023-11-08,756,19580.399999999998
O129075,Gadget Y,Plant C,Night,2023-05-24,387,45.58,Customer2,Completed,2023-05-29,425,19371.5
O129076,Gadget Y,Plant B,Evening,2023-03-26,343,13.1,Customer2,In Progress,2023-03-31,325,4257.5
O129077,Device Q,Plant C,Morning,2023-07-23,813,11.73,Customer4,In Progress,2023-07-28,933,10944.09
O129078,Widget C,Plant A,Evening,2023-10-16,111,20.04,Customer5,Delayed,2023-10-25,111,2224.44
O129079,Widget C,Plant C,Evening,2023-06-17,112,34.21,Customer4,Completed,2023-06-22,110,3763.1
O129080,Gadget X,Plant C,Night,2023-06-14,641,32.14,Customer2,Delayed,2023-06-15,537,17259.18
O129081,Widget C,Plant C,Night,2023-03-16,466,18.01,Customer1,In Progress,2023-03-19,408,7348.080000000001
O129082,Device P,Plant A,Night,2023-01-28,313,45.71,Customer3,Completed,2023-02-03,358,16364.18
O129083,Device P,Plant C,Evening,2023-04-17,563,9.19,Customer5,In Progress,2023-04-24,523,4806.37
O129084,Widget A,Plant C,Night,2023-06-07,400,44.49,Customer4,Completed,2023-06-14,448,19931.52
O129085,Widget A,Plant A,Night,2023-11-30,580,12.8,Customer4,Delayed,2023-12-07,551,7052.8
O129086,Widget A,Plant B,Morning,2023-04-25,732,28.71,Customer3,Delayed,2023-05-03,724,20786.04
O129087,Device P,Plant B,Night,2023-12-07,570,32.48,Customer2,In Progress,2023-12-13,536,17409.28
O129088,Gadget X,Plant A,Morning,2023-08-12,204,47.1,Customer3,Delayed,2023-08-18,220,10362.0
O129089,Gadget X,Plant B,Evening,2023-04-01,681,17.97,Customer2,In Progress,2023-04-05,706,12686.82
O129090,Widget C,Plant C,Evening,2023-09-10,273,46.27,Customer2,In Progress,2023-09-13,282,13048.140000000001
O129091,Gadget X,Plant A,Night,2023-12-20,387,48.56,Customer1,Completed,2023-12-25,403,19569.68
O129092,Widget A,Plant C,Morning,2023-09-21,438,48.18,Customer1,Delayed,2023-09-26,420,20235.6
O129093,Widget B,Plant C,Night,2023-02-12,129,28.13,Customer4,In Progress,2023-02-20,132,3713.16
O129094,Widget A,Plant A,Morning,2023-10-16,742,12.17,Customer3,Delayed,2023-10-25,603,7338.51
O129095,Device P,Plant C,Night,2023-02-24,136,28.68,Customer4,Completed,2023-03-03,124,3556.32
O129096,Device Q,Plant A,Morning,2023-11-10,721,41.61,Customer3,Delayed,2023-11-16,893,37157.729999999996
O129097,Widget B,Plant C,Morning,2023-01-21,693,21.25,Customer4,In Progress,2023-01-29,816,17340.0
O129098,Widget C,Plant B,Evening,2023-11-03,453,39.69,Customer5,Completed,2023-11-05,460,18257.399999999998
O129099,Gadget Y,Plant C,Morning,2023-01-16,346,31.2,Customer5,In Progress,2023-01-23,349,10888.8
O129100,Device Q,Plant C,Evening,2023-11-20,435,29.2,Customer1,In Progress,2023-11-21,450,13140.0
O129101,Gadget X,Plant A,Night,2023-12-11,359,22.57,Customer5,Delayed,2023-12-19,348,7854.36
O129102,Gadget X,Plant B,Night,2023-03-10,679,35.77,Customer4,In Progress,2023-03-11,625,22356.250000000004
O129103,Device P,Plant C,Morning,2023-05-27,859,21.65,Customer3,Delayed,2023-06-02,808,17493.199999999997
O129104,Widget A,Plant C,Evening,2023-04-17,362,25.32,Customer2,Completed,2023-04-21,344,8710.08
O129105,Widget A,Plant B,Evening,2023-06-16,723,10.11,Customer4,Completed,2023-06-23,696,7036.5599999999995
O129106,Widget B,Plant B,Night,2023-11-22,181,39.45,Customer2,Completed,2023-11-23,192,7574.400000000001
O129107,Gadget X,Plant B,Evening,2023-01-30,910,32.31,Customer2,Completed,2023-02-07,993,32083.83
O129108,Device Q,Plant B,Evening,2023-01-28,264,37.77,Customer3,Completed,2023-02-05,271,10235.67
O129109,Device P,Plant B,Night,2023-09-26,933,48.19,Customer2,Delayed,2023-09-29,952,45876.88
O129110,Device Q,Plant C,Evening,2023-08-27,145,16.49,Customer4,Completed,2023-09-04,148,2440.52
O129111,Widget C,Plant B,Night,2023-03-08,680,37.24,Customer5,Delayed,2023-03-15,601,22381.24
O129112,Widget A,Plant B,Evening,2023-03-05,742,19.83,Customer2,Delayed,2023-03-09,888,17609.039999999997
O129113,Device Q,Plant C,Morning,2023-02-27,603,14.09,Customer5,Delayed,2023-03-04,703,9905.27
O129114,Gadget X,Plant A,Night,2023-11-20,498,29.21,Customer5,In Progress,2023-11-24,484,14137.640000000001
O129115,Gadget Y,Plant C,Night,2023-09-23,470,48.3,Customer1,In Progress,2023-09-28,468,22604.399999999998
O129116,Device P,Plant A,Night,2023-11-22,858,47.94,Customer3,In Progress,2023-11-27,835,40029.9
O129117,Widget B,Plant B,Morning,2023-09-14,347,45.87,Customer4,In Progress,2023-09-23,351,16100.369999999999
O129118,Widget A,Plant A,Night,2023-01-01,947,27.29,Customer3,Completed,2023-01-08,985,26880.649999999998
O129119,Widget A,Plant C,Morning,2023-03-21,254,34.06,Customer2,Completed,2023-03-25,238,8106.280000000001
O129120,Widget C,Plant A,Evening,2023-08-04,431,8.07,Customer4,Completed,2023-08-08,422,3405.54
O129121,Widget A,Plant A,Morning,2023-01-04,152,12.41,Customer4,In Progress,2023-01-08,156,1935.96
O129122,Device P,Plant A,Night,2023-09-29,294,17.13,Customer3,In Progress,2023-10-01,278,4762.139999999999
O129123,Gadget X,Plant B,Morning,2023-07-18,814,16.2,Customer5,Delayed,2023-07-27,849,13753.8
O129124,Gadget X,Plant C,Morning,2023-01-25,394,45.1,Customer2,Completed,2023-01-31,402,18130.2
O129125,Gadget X,Plant A,Morning,2023-09-24,745,27.91,Customer3,Completed,2023-09-28,685,19118.35
O129126,Gadget Y,Plant B,Morning,2023-07-18,863,24.28,Customer2,Completed,2023-07-25,925,22459.0
O129127,Gadget Y,Plant C,Evening,2023-02-22,241,9.03,Customer4,Delayed,2023-02-28,165,1489.9499999999998
O129128,Widget A,Plant C,Evening,2023-02-08,595,40.03,Customer3,Completed,2023-02-14,587,23497.61
O129129,Device Q,Plant C,Evening,2023-05-11,570,5.16,Customer3,In Progress,2023-05-15,676,3488.1600000000003
O129130,Gadget Y,Plant C,Night,2023-07-18,333,43.07,Customer1,Completed,2023-07-21,334,14385.38
O129131,Device Q,Plant B,Morning,2023-01-03,871,13.15,Customer1,In Progress,2023-01-10,983,12926.45
O129132,Device Q,Plant C,Evening,2023-01-03,627,27.46,Customer2,Delayed,2023-01-08,517,14196.82
O129133,Gadget Y,Plant A,Night,2023-11-23,470,20.9,Customer3,Completed,2023-11-25,560,11704.0
O129134,Widget C,Plant C,Night,2023-01-23,490,46.93,Customer3,Delayed,2023-01-29,479,22479.47
O129135,Gadget Y,Plant C,Morning,2023-08-03,638,48.49,Customer5,In Progress,2023-08-04,627,30403.23
O129136,Widget B,Plant B,Morning,2023-02-11,806,41.53,Customer1,Completed,2023-02-18,643,26703.79
